season,week,contestant_row,celebrity_name,ballroom_partner,placement,results,judge_total_S,judge_share_Q,fan_share_P,fan_votes_V,composite_C
30,7,14,Suni Lee,Sasha Farber,5,Eliminated Week 9,8.5,0.10397553516819572,0.2,2000000.0,0.30397553516819575
30,7,4,Iman Shumpert,Daniella Karagach,1,1st Place,8.5,0.10397553516819572,0.1777777777777777,1777777.7777777778,0.2817533129459734
30,7,0,Amanda Kloots,Alan Bersten,4,4th Place,8.5,0.10397553516819572,0.1555555555555555,1555555.5555555555,0.25953109072375125
30,7,3,Cody Rigsby,Cheryl Burke,3,3rd Place,9.0,0.11009174311926606,0.1333333333333333,1333333.3333333333,0.24342507645259936
30,7,11,Melora Hardin,Artem Chigvintsev,6,Eliminated Week 9,9.5,0.1162079510703364,0.1111111111111111,1111111.111111111,0.22731906218144748
30,7,5,Jimmie Allen,Emma Slater,7,Eliminated Week 8,9.5,0.1162079510703364,0.0888888888888888,888888.8888888889,0.20509683995922517
30,7,6,JoJo Siwa,Jenna Johnson,2,2nd Place,9.75,0.11926605504587157,0.0666666666666666,666666.6666666666,0.18593272171253816
30,7,13,Olivia Jade,Valentin Chmerkovskiy,8,Eliminated Week 8,10.5,0.12844036697247707,0.0444444444444444,444444.4444444445,0.17288481141692147
30,7,12,"Mike ""The Miz"" Mizanin",Witney Carson,9,Eliminated Week 7,8.0,0.09785932721712538,0.0222222222222222,222222.22222222225,0.12008154943934758
30,8,4,Iman Shumpert,Daniella Karagach,1,1st Place,8.75,0.11363636363636363,0.2222222222222222,2222222.222222222,0.33585858585858586
30,8,3,Cody Rigsby,Cheryl Burke,3,3rd Place,9.5,0.12337662337662338,0.1944444444444444,1944444.4444444445,0.3178210678210678
30,8,6,JoJo Siwa,Jenna Johnson,2,2nd Place,10.25,0.1331168831168831,0.1666666666666666,1666666.6666666665,0.2997835497835497
30,8,11,Melora Hardin,Artem Chigvintsev,6,Eliminated Week 9,10.5,0.13636363636363635,0.1388888888888889,1388888.888888889,0.27525252525252525
30,8,14,Suni Lee,Sasha Farber,5,Eliminated Week 9,10.5,0.13636363636363635,0.1111111111111111,1111111.111111111,0.24747474747474746
30,8,0,Amanda Kloots,Alan Bersten,4,4th Place,10.5,0.13636363636363635,0.0833333333333333,833333.3333333333,0.21969696969696967
30,8,13,Olivia Jade,Valentin Chmerkovskiy,8,Eliminated Week 8,9.0,0.11688311688311688,0.0555555555555555,555555.5555555555,0.1724386724386724
30,8,5,Jimmie Allen,Emma Slater,7,Eliminated Week 8,8.0,0.1038961038961039,0.0277777777777777,277777.7777777777,0.1316738816738816
30,9,3,Cody Rigsby,Cheryl Burke,3,3rd Place,8.875,0.1570796460176991,0.2857142857142857,2857142.857142857,0.4427939317319848
30,9,4,Iman Shumpert,Daniella Karagach,1,1st Place,9.375,0.16592920353982302,0.238095238095238,2380952.3809523806,0.404024441635061
30,9,0,Amanda Kloots,Alan Bersten,4,4th Place,9.875,0.1747787610619469,0.1904761904761904,1904761.9047619049,0.3652549515381373
30,9,6,JoJo Siwa,Jenna Johnson,2,2nd Place,10.0,0.17699115044247787,0.1428571428571428,1428571.4285714284,0.31984829329962067
30,9,14,Suni Lee,Sasha Farber,5,Eliminated Week 9,9.375,0.16592920353982302,0.0952380952380952,952380.9523809524,0.2611672987779182
30,9,11,Melora Hardin,Artem Chigvintsev,6,Eliminated Week 9,9.0,0.1592920353982301,0.0476190476190476,476190.47619047615,0.20691108301727767
30,10,4,Iman Shumpert,Daniella Karagach,1,1st Place,10.0,0.25477707006369427,0.35,3500000.0,0.6047770700636943
30,10,6,JoJo Siwa,Jenna Johnson,2,2nd Place,10.0,0.25477707006369427,0.35,3500000.0,0.6047770700636943
30,10,0,Amanda Kloots,Alan Bersten,4,4th Place,9.75,0.2484076433121019,0.2,2000000.0,0.4484076433121019
30,10,3,Cody Rigsby,Cheryl Burke,3,3rd Place,9.5,0.24203821656050956,0.1,1000000.0,0.3420382165605096
31,1,9,Sam Champion,Cheryl Burke,13,Eliminated Week 4,5.0,0.05235602094240838,0.1102941176470588,1102941.1764705882,0.1626501385894672
31,1,14,Vinny Guadagnino,Koko Iwasaki,7,Eliminated Week 8,4.25,0.04450261780104712,0.1176470588235294,1176470.5882352942,0.16214967662457652
31,1,6,Jessie James Decker,Alan Bersten,10,Eliminated Week 6,5.0,0.05235602094240838,0.1029411764705882,1029411.7647058824,0.15529719741299658
31,1,12,Teresa Giudice,Pasha Pashkov,15,Eliminated Week 2,5.0,0.05235602094240838,0.0955882352941176,955882.3529411764,0.14794425623652596
31,1,1,Cheryl Ladd,Louis van Amstel,14,Eliminated Week 3,5.25,0.0549738219895288,0.088235294117647,882352.9411764706,0.1432091161071758
31,1,13,Trevor Donovan,Emma Slater,6,Eliminated Week 9,5.25,0.0549738219895288,0.0808823529411764,808823.5294117647,0.1358561749307052
31,1,8,Joseph Baena,Daniella Karagach,11,Eliminated Week 5,5.75,0.060209424083769635,0.0735294117647058,735294.1176470588,0.13373883584847543
31,1,4,Heidi D'Amelio,Artem Chigvintsev,8,Eliminated Week 8,6.0,0.06282722513089005,0.0661764705882353,661764.7058823529,0.12900369571912534
31,1,7,Jordin Sparks,Brandon Armstrong,9,Eliminated Week 7,6.5,0.06806282722513089,0.0588235294117647,588235.2941176471,0.1268863566368956
31,1,2,Daniel Durant,Britt Stewart,5,Eliminated Week 9,6.75,0.07068062827225131,0.0514705882352941,514705.8823529412,0.12215121650754542
31,1,10,Selma Blair,Sasha Farber,12,Withdrew,7.0,0.07329842931937172,0.0441176470588235,441176.4705882353,0.11741607637819522
31,1,11,Shangela,Gleb Savchenko,4,4th Place,7.0,0.07329842931937172,0.0367647058823529,367647.0588235294,0.11006313520172462
31,1,3,Gabby Windey,Valentin Chmerkovskiy,2,2nd Place,7.0,0.07329842931937172,0.0294117647058823,294117.64705882355,0.10271019402525403
31,1,0,Charli D'Amelio,Mark Ballas,1,1st Place,8.0,0.08376963350785341,0.0147058823529411,147058.82352941178,0.0984755158607945
31,1,15,Wayne Brady,Witney Carson,3,3rd Place,7.25,0.07591623036649214,0.0220588235294117,220588.23529411765,0.09797505389590384
31,1,5,Jason Lewis,Peta Murgatroyd,16,Eliminated Week 1,4.5,0.04712041884816754,0.0073529411764705,73529.41176470589,0.05447336002463804
31,2,1,Cheryl Ladd,Louis van Amstel,14,Eliminated Week 3,5.25,0.050970873786407765,0.125,1250000.0,0.17597087378640777
31,2,8,Joseph Baena,Daniella Karagach,11,Eliminated Week 5,6.0,0.05825242718446602,0.1166666666666666,1166666.6666666667,0.17491909385113263
31,2,6,Jessie James Decker,Alan Bersten,10,Eliminated Week 6,6.25,0.06067961165048544,0.1083333333333333,1083333.3333333333,0.16901294498381875
31,2,9,Sam Champion,Cheryl Burke,13,Eliminated Week 4,6.5,0.06310679611650485,0.1,1000000.0,0.16310679611650486
31,2,7,Jordin Sparks,Brandon Armstrong,9,Eliminated Week 7,6.75,0.06553398058252427,0.0916666666666666,916666.6666666666,0.15720064724919086
31,2,14,Vinny Guadagnino,Koko Iwasaki,7,Eliminated Week 8,6.75,0.06553398058252427,0.0833333333333333,833333.3333333333,0.14886731391585756
31,2,10,Selma Blair,Sasha Farber,12,Withdrew,7.0,0.06796116504854369,0.075,750000.0,0.14296116504854367
31,2,4,Heidi D'Amelio,Artem Chigvintsev,8,Eliminated Week 8,7.0,0.06796116504854369,0.0666666666666666,666666.6666666666,0.13462783171521028
31,2,11,Shangela,Gleb Savchenko,4,4th Place,7.0,0.06796116504854369,0.0583333333333333,583333.3333333334,0.12629449838187698
31,2,2,Daniel Durant,Britt Stewart,5,Eliminated Week 9,7.25,0.0703883495145631,0.05,500000.0,0.1203883495145631
31,2,13,Trevor Donovan,Emma Slater,6,Eliminated Week 9,7.5,0.07281553398058252,0.0416666666666666,416666.6666666666,0.11448220064724912
31,2,15,Wayne Brady,Witney Carson,3,3rd Place,8.0,0.07766990291262135,0.0333333333333333,333333.3333333333,0.11100323624595465
31,2,0,Charli D'Amelio,Mark Ballas,1,1st Place,8.0,0.07766990291262135,0.025,250000.0,0.10266990291262135
31,2,3,Gabby Windey,Valentin Chmerkovskiy,2,2nd Place,8.0,0.07766990291262135,0.0166666666666666,166666.66666666666,0.09433656957928796
31,2,12,Teresa Giudice,Pasha Pashkov,15,Eliminated Week 2,5.75,0.055825242718446605,0.0083333333333333,83333.33333333333,0.06415857605177991
31,3,14,Vinny Guadagnino,Koko Iwasaki,7,Eliminated Week 8,5.75,0.05707196029776675,0.1333333333333333,1333333.3333333333,0.19040529363110004
31,3,9,Sam Champion,Cheryl Burke,13,Eliminated Week 4,6.25,0.062034739454094295,0.1238095238095238,1238095.238095238,0.18584426326361808
31,3,6,Jessie James Decker,Alan Bersten,10,Eliminated Week 6,6.5,0.06451612903225806,0.1142857142857142,1142857.1428571427,0.17880184331797228
31,3,13,Trevor Donovan,Emma Slater,6,Eliminated Week 9,6.75,0.06699751861042183,0.1047619047619047,1047619.0476190476,0.17175942337232653
31,3,10,Selma Blair,Sasha Farber,12,Withdrew,7.0,0.06947890818858561,0.0952380952380952,952380.9523809524,0.16471700342668083
31,3,8,Joseph Baena,Daniella Karagach,11,Eliminated Week 5,7.25,0.07196029776674938,0.0857142857142857,857142.8571428572,0.15767458348103508
31,3,7,Jordin Sparks,Brandon Armstrong,9,Eliminated Week 7,7.25,0.07196029776674938,0.0761904761904762,761904.761904762,0.1481507739572256
31,3,11,Shangela,Gleb Savchenko,4,4th Place,7.5,0.07444168734491315,0.0666666666666666,666666.6666666666,0.14110835401157973
31,3,2,Daniel Durant,Britt Stewart,5,Eliminated Week 9,7.75,0.07692307692307693,0.0571428571428571,571428.5714285714,0.13406593406593403
31,3,4,Heidi D'Amelio,Artem Chigvintsev,8,Eliminated Week 8,8.0,0.0794044665012407,0.0476190476190476,476190.47619047615,0.12702351412028828
31,3,15,Wayne Brady,Witney Carson,3,3rd Place,8.25,0.08188585607940446,0.0380952380952381,380952.380952381,0.11998109417464256
31,3,0,Charli D'Amelio,Mark Ballas,1,1st Place,8.25,0.08188585607940446,0.0285714285714285,285714.2857142857,0.11045728465083296
31,3,3,Gabby Windey,Valentin Chmerkovskiy,2,2nd Place,8.25,0.08188585607940446,0.019047619047619,190476.1904761905,0.10093347512702347
31,3,1,Cheryl Ladd,Louis van Amstel,14,Eliminated Week 3,6.0,0.05955334987593052,0.0095238095238095,95238.09523809524,0.06907715939974002
31,4,8,Joseph Baena,Daniella Karagach,11,Eliminated Week 5,7.0,0.06829268292682927,0.1428571428571428,1428571.4285714284,0.21114982578397207
31,4,13,Trevor Donovan,Emma Slater,6,Eliminated Week 9,7.0,0.06829268292682927,0.1318681318681318,1318681.3186813188,0.20016081479496106
31,4,2,Daniel Durant,Britt Stewart,5,Eliminated Week 9,7.25,0.07073170731707316,0.1208791208791208,1208791.2087912087,0.19161082819619396
31,4,14,Vinny Guadagnino,Koko Iwasaki,7,Eliminated Week 8,7.25,0.07073170731707316,0.1098901098901098,1098901.0989010988,0.18062181720718296
31,4,6,Jessie James Decker,Alan Bersten,10,Eliminated Week 6,7.75,0.07560975609756097,0.0989010989010989,989010.989010989,0.17451085499865987
31,4,10,Selma Blair,Sasha Farber,12,Withdrew,8.0,0.07804878048780488,0.0879120879120879,879120.8791208792,0.16596086839989277
31,4,11,Shangela,Gleb Savchenko,4,4th Place,8.0,0.07804878048780488,0.0769230769230769,769230.7692307692,0.15497185741088176
31,4,7,Jordin Sparks,Brandon Armstrong,9,Eliminated Week 7,8.5,0.08292682926829269,0.0659340659340659,659340.6593406594,0.14886089520235857
31,4,4,Heidi D'Amelio,Artem Chigvintsev,8,Eliminated Week 8,8.5,0.08292682926829269,0.0549450549450549,549450.5494505494,0.1378718842133476
31,4,15,Wayne Brady,Witney Carson,3,3rd Place,9.0,0.08780487804878048,0.0439560439560439,439560.4395604396,0.13176092200482437
31,4,0,Charli D'Amelio,Mark Ballas,1,1st Place,9.0,0.08780487804878048,0.0329670329670329,329670.3296703297,0.12077191101581339
31,4,3,Gabby Windey,Valentin Chmerkovskiy,2,2nd Place,9.0,0.08780487804878048,0.0219780219780219,219780.2197802198,0.10978290002680238
31,4,9,Sam Champion,Cheryl Burke,13,Eliminated Week 4,6.25,0.06097560975609756,0.0109890109890109,109890.1098901099,0.07196462074510845
31,5,14,Vinny Guadagnino,Koko Iwasaki,7,Eliminated Week 8,7.75,0.06911928651059086,0.1538461538461538,1538461.5384615385,0.22296544035674465
31,5,2,Daniel Durant,Britt Stewart,5,Eliminated Week 9,8.375,0.07469342251950947,0.141025641025641,1410256.4102564105,0.21571906354515047
31,5,7,Jordin Sparks,Brandon Armstrong,9,Eliminated Week 7,8.875,0.07915273132664437,0.1282051282051282,1282051.282051282,0.20735785953177255
31,5,13,Trevor Donovan,Emma Slater,6,Eliminated Week 9,9.0,0.0802675585284281,0.1153846153846153,1153846.153846154,0.1956521739130434
31,5,6,Jessie James Decker,Alan Bersten,10,Eliminated Week 6,9.0,0.0802675585284281,0.1025641025641025,1025641.0256410256,0.1828316610925306
31,5,11,Shangela,Gleb Savchenko,4,4th Place,9.625,0.0858416945373467,0.0897435897435897,897435.8974358975,0.1755852842809364
31,5,4,Heidi D'Amelio,Artem Chigvintsev,8,Eliminated Week 8,9.75,0.08695652173913043,0.0769230769230769,769230.7692307692,0.16387959866220733
31,5,15,Wayne Brady,Witney Carson,3,3rd Place,10.25,0.09141583054626533,0.0641025641025641,641025.641025641,0.15551839464882944
31,5,3,Gabby Windey,Valentin Chmerkovskiy,2,2nd Place,10.25,0.09141583054626533,0.0512820512820512,512820.5128205128,0.14269788182831653
31,5,0,Charli D'Amelio,Mark Ballas,1,1st Place,10.5,0.09364548494983277,0.0384615384615384,384615.3846153846,0.13210702341137118
31,5,10,Selma Blair,Sasha Farber,12,Withdrew,10.0,0.08918617614269789,0.0256410256410256,256410.2564102564,0.11482720178372349
31,5,8,Joseph Baena,Daniella Karagach,11,Eliminated Week 5,8.75,0.07803790412486064,0.0128205128205128,128205.1282051282,0.09085841694537344
31,6,14,Vinny Guadagnino,Koko Iwasaki,7,Eliminated Week 8,7.0,0.08115942028985507,0.1818181818181818,1818181.818181818,0.2629776021080369
31,6,13,Trevor Donovan,Emma Slater,6,Eliminated Week 9,8.5,0.09855072463768116,0.1636363636363636,1636363.6363636365,0.2621870882740448
31,6,2,Daniel Durant,Britt Stewart,5,Eliminated Week 9,8.5,0.09855072463768116,0.1454545454545454,1454545.4545454546,0.24400527009222656
31,6,15,Wayne Brady,Witney Carson,3,3rd Place,8.5,0.09855072463768116,0.1272727272727272,1272727.2727272727,0.22582345191040837
31,6,7,Jordin Sparks,Brandon Armstrong,9,Eliminated Week 7,8.5,0.09855072463768116,0.109090909090909,1090909.0909090908,0.20764163372859018
31,6,4,Heidi D'Amelio,Artem Chigvintsev,8,Eliminated Week 8,9.0,0.10434782608695652,0.0909090909090909,909090.9090909092,0.1952569169960474
31,6,11,Shangela,Gleb Savchenko,4,4th Place,9.0,0.10434782608695652,0.0727272727272727,727272.7272727273,0.17707509881422923
31,6,3,Gabby Windey,Valentin Chmerkovskiy,2,2nd Place,9.25,0.1072463768115942,0.0545454545454545,545454.5454545454,0.1617918313570487
31,6,0,Charli D'Amelio,Mark Ballas,1,1st Place,10.0,0.11594202898550725,0.0363636363636363,363636.3636363637,0.15230566534914355
31,6,6,Jessie James Decker,Alan Bersten,10,Eliminated Week 6,8.0,0.0927536231884058,0.0181818181818181,181818.18181818185,0.1109354413702239
31,7,14,Vinny Guadagnino,Koko Iwasaki,7,Eliminated Week 8,7.875,0.0967741935483871,0.2,2000000.0,0.2967741935483871
31,7,4,Heidi D'Amelio,Artem Chigvintsev,8,Eliminated Week 8,8.75,0.10752688172043011,0.1777777777777777,1777777.7777777778,0.2853046594982078
31,7,3,Gabby Windey,Valentin Chmerkovskiy,2,2nd Place,8.875,0.10906298003072197,0.1555555555555555,1555555.5555555555,0.26461853558627746
31,7,2,Daniel Durant,Britt Stewart,5,Eliminated Week 9,9.125,0.11213517665130568,0.1333333333333333,1333333.3333333333,0.24546850998463898
31,7,11,Shangela,Gleb Savchenko,4,4th Place,9.125,0.11213517665130568,0.1111111111111111,1111111.111111111,0.22324628776241678
31,7,15,Wayne Brady,Witney Carson,3,3rd Place,9.5,0.11674347158218126,0.0888888888888888,888888.8888888889,0.20563236047107006
31,7,13,Trevor Donovan,Emma Slater,6,Eliminated Week 9,9.75,0.11981566820276497,0.0666666666666666,666666.6666666666,0.18648233486943155
31,7,0,Charli D'Amelio,Mark Ballas,1,1st Place,9.75,0.11981566820276497,0.0444444444444444,444444.4444444445,0.16426011264720936
31,7,7,Jordin Sparks,Brandon Armstrong,9,Eliminated Week 7,8.625,0.10599078341013825,0.0222222222222222,222222.22222222225,0.12821300563236043
31,8,13,Trevor Donovan,Emma Slater,6,Eliminated Week 9,9.75,0.12420382165605096,0.2222222222222222,2222222.222222222,0.34642604387827314
31,8,2,Daniel Durant,Britt Stewart,5,Eliminated Week 9,9.75,0.12420382165605096,0.1944444444444444,1944444.4444444445,0.31864826610049535
31,8,3,Gabby Windey,Valentin Chmerkovskiy,2,2nd Place,10.0,0.12738853503184713,0.1666666666666666,1666666.6666666665,0.29405520169851374
31,8,11,Shangela,Gleb Savchenko,4,4th Place,10.5,0.1337579617834395,0.1388888888888889,1388888.888888889,0.2726468506723284
31,8,15,Wayne Brady,Witney Carson,3,3rd Place,11.25,0.14331210191082802,0.1111111111111111,1111111.111111111,0.25442321302193915
31,8,0,Charli D'Amelio,Mark Ballas,1,1st Place,11.25,0.14331210191082802,0.0833333333333333,833333.3333333333,0.2266454352441613
31,8,4,Heidi D'Amelio,Artem Chigvintsev,8,Eliminated Week 8,8.75,0.11146496815286625,0.0555555555555555,555555.5555555555,0.16702052370842174
31,8,14,Vinny Guadagnino,Koko Iwasaki,7,Eliminated Week 8,7.25,0.09235668789808917,0.0277777777777777,277777.7777777777,0.12013446567586686
31,9,15,Wayne Brady,Witney Carson,3,3rd Place,9.125,0.16590909090909092,0.2857142857142857,2857142.857142857,0.4516233766233766
31,9,11,Shangela,Gleb Savchenko,4,4th Place,9.125,0.16590909090909092,0.238095238095238,2380952.3809523806,0.4040043290043289
31,9,0,Charli D'Amelio,Mark Ballas,1,1st Place,10.0,0.18181818181818182,0.1904761904761904,1904761.9047619049,0.37229437229437223
31,9,3,Gabby Windey,Valentin Chmerkovskiy,2,2nd Place,10.0,0.18181818181818182,0.1428571428571428,1428571.4285714284,0.3246753246753246
31,9,2,Daniel Durant,Britt Stewart,5,Eliminated Week 9,8.625,0.15681818181818183,0.0952380952380952,952380.9523809524,0.25205627705627703
31,9,13,Trevor Donovan,Emma Slater,6,Eliminated Week 9,8.125,0.14772727272727273,0.0476190476190476,476190.47619047615,0.19534632034632032
31,10,0,Charli D'Amelio,Mark Ballas,1,1st Place,10.0,0.2564102564102564,0.35,3500000.0,0.6064102564102564
31,10,3,Gabby Windey,Valentin Chmerkovskiy,2,2nd Place,10.0,0.2564102564102564,0.35,3500000.0,0.6064102564102564
31,10,15,Wayne Brady,Witney Carson,3,3rd Place,9.5,0.24358974358974358,0.15,1500000.0,0.3935897435897436
31,10,11,Shangela,Gleb Savchenko,4,4th Place,9.5,0.24358974358974358,0.15,1500000.0,0.3935897435897436
32,1,12,Tyson Beckford,Jenna Johnson,12,Eliminated Week 3,4.0,0.05194805194805195,0.1333333333333333,1333333.3333333333,0.18528138528138527
32,1,5,Harry Jowsey,Rylee Arnold,6,Eliminated Week 9,4.0,0.05194805194805195,0.1238095238095238,1238095.238095238,0.17575757575757575
32,1,1,Alyson Hannigan,Sasha Farber,5,5th Place,4.333333333333333,0.05627705627705627,0.1142857142857142,1142857.1428571427,0.17056277056277047
32,1,6,Jamie Lynn Spears,Alan Bersten,13,Eliminated Week 2,5.0,0.06493506493506493,0.1047619047619047,1047619.0476190476,0.16969696969696962
32,1,10,Mauricio Umansky,Emma Slater,9,Eliminated Week 6,5.0,0.06493506493506493,0.0952380952380952,952380.9523809524,0.16017316017316013
32,1,3,Barry Williams,Peta Murgatroyd,7,Eliminated Week 8,5.333333333333333,0.06926406926406926,0.0857142857142857,857142.8571428572,0.15497835497835497
32,1,11,Mira Sorvino,Gleb Savchenko,10,Eliminated Week 5,5.666666666666667,0.0735930735930736,0.0761904761904762,761904.761904762,0.1497835497835498
32,1,13,Xochitl Gomez,Valentin Chmerkovskiy,1,1st Place,6.0,0.07792207792207792,0.0666666666666666,666666.6666666666,0.14458874458874452
32,1,0,Adrian Peterson,Britt Stewart,11,Eliminated Week 4,6.0,0.07792207792207792,0.0571428571428571,571428.5714285714,0.13506493506493503
32,1,8,Lele Pons,Brandon Armstrong,8,Eliminated Week 7,6.333333333333333,0.08225108225108224,0.0476190476190476,476190.47619047615,0.12987012987012986
32,1,7,Jason Mraz,Daniella Karagach,2,2nd Place,7.0,0.09090909090909091,0.0380952380952381,380952.380952381,0.129004329004329
32,1,2,Ariana Madix,Pasha Pashkov,3,3rd Place,7.0,0.09090909090909091,0.0285714285714285,285714.2857142857,0.11948051948051941
32,1,4,Charity Lawson,Artem Chigvintsev,4,4th Place,7.333333333333333,0.09523809523809523,0.019047619047619,190476.1904761905,0.11428571428571424
